user_id,text_duplicate,final
177004785.0,Damn the GOAT Dalglish has COVID-19,damn the goat dalglish covid19
55771591.0,"@ddale8 He’s an idiot. He would rather bail out a company that knowingly, purposefully, misinformed their pilots, causing the death of several hundred people (they should be jailed, not bailed) than to provide efficient coronavirus testing for all citizens who need it for their jobs.",idiot would rather bail out company knowingly purposefully misinform pilot cause the death several hundred people jail bail to provide efficient coronavirus test citizen need job
2841629123.0,"""The Los Angeles Times reported Tuesday that federal government has been ""quietly seizing orders, leaving medical providers across the country in the dark about where the material is going and how they can get what they need to deal with the coronavirus pandemic.""""",the los angeles time report tuesday federal government quietly seize order leave medical provider across the country the dark the material go get need to deal the coronavirus pandemic
98716102.0,🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼Nurse breaks down after dealing with patients' coronavirus deaths https://t.co/MEw8i7fYu4 via @Femail,nurse break deal patient coronavirus death via
132635016.0,"Alright...  no more COVID related tweets until Monday, at the soonest.  There might be some Rob’s Quarantine Workshop pics.  Maybe even a movie review, we’ll see what happens.",alright no covid related tweet monday at the soonest might rob  quarantine workshop pic maybe even movie review  see happens
1325523468.0,Coronavirus In Texas: Tarrant County Public Health Reports 21st COVID-19 Death https://t.co/kiWmU3KJZm,coronavirus texas tarrant county public health report 21st covid19 death
2165941351.0,Anniversary of Salk Team’s Polio Vaccine a Source of Hope for COVID-19 https://t.co/XpZTZIYZss,anniversary salk team  polio vaccine source hope covid19
49634929.0,DC Bans Tennis and Golf Amid Covid-19 Pandemic READ MORE: https://t.co/KyIXO4nBi1 #JtrotmanGroup #dcrealestate,dc ban tennis golf amid covid19 pandemic read jtrotmangroup dcrealestate
1513535155.0,Fort Lauderdale requires masks in grocery stores and other businesses https://t.co/P6sS28yCpK,fort lauderdale require mask grocery store business
617171861.0,"Do you have friends or family who need #COVID19 information in a different language? @CDCgov's COVID-19 website has options in Spanish, simplified Chinese, Vietnamese, &amp; Korean. Be sure to look for links to other languages https://t.co/MKJ5HRVyTD #GARecovers #GeorgiaStrong #gapol https://t.co/7XEfclXzhN",do friend family need covid19 information different language covid19 website option spanish simplify chinese vietnamese amp korean sure to look link to language garecovers georgiastrong gapol
68293108.0,"@mitchellvii Wouldn't there be lawsuits with right to try act?
#coronavirus 
#Hydroxycloroquine",wouldnt lawsuit right to try act coronavirus hydroxycloroquine
68293108.0,"@JesseKellyDC @davequigon Why don't the buses just carry extra masks? For heaven's sake, which country do we live in?
#coronavirus",dont the bus carry extra mask heaven sake country do live coronavirus
731190678.0,"@Supafly77 @JonesOnTheNBA Even with a vaccine we lose on avg 36k per year to flu and that doesn't apparently bother anybody. We lose 130+ kids(and that's underreported according to CDC). Covid doesn't even do that. Its not about not believing science, its about absurdly believing science is never wrong",even vaccine lose avg 36k per year to flu doesnt apparently bother anybody lose 130 kidsand thats underreported accord to cdc covid doesnt even do believe science absurdly believe science never wrong
607389928.0,"If Venezuelan health system cannot cover simple childbirths, how would it respond to the spread of covid-19? Childbirth in Venezuela, Where Women’s Deaths Are a State Secret https://t.co/CiV29hSZhG",venezuelan health system cover simple childbirth would respond to the spread covid19 childbirth venezuela woman  death state secret
40915640.0,@realDonaldTrump @OANN The Governor’s are doing a great job at enforcing Social Distancing.  You and @OANN said it was all a hoax.  I thank you states who enforce SD for slowing down the spread of COVID,the governor  great job at enforce social distance say hoax thank state enforce sd slow the spread covid
22264512.0,Bless them.  NOT!  https://t.co/kvc2RLy5pl,bless
88600138.0,Advice from paramedics on front line of coronavirus fight: ‘Stay home’ https://t.co/yEFYTNWRbD via @reviewjournal,advice from paramedic front line coronavirus fight ‘ stay home  via
7.411232293272289e+17,USA has made up 26% of confirmed coronavirus deaths between April 4th and April 9th,usa make 26 confirm coronavirus death april 4th april 9th
17464780.0,Apple and Google are teaming up to create a way for your smartphone to alert you if you've come into contact with someone infected with the coronavirus https://t.co/AGyuqISpx0 via @businessinsider,apple google team to create way your smartphone to alert youve come contact someone infect the coronavirus via
17464780.0,"If America is going to survive the coronavirus, the GOP is going to have to give up on a 40-year crusade https://t.co/wNXaApXZtH via @businessinsider",america go to survive the coronavirus the gop go to to give 40year crusade via
418869637.0,Allen Fire Chief COVID-19 Update (4.8.20) https://t.co/pI0hY9ip70,allen fire chief covid19 update 4820
4371482774.0,"Lmao these doctors just violated my nostrils, fuck COVID-19",lmao doctor violate nostril fuck covid19
54816451.0,"It’s about time!!! Serological testing has begun in LALA land! #AntibodyTest 

https://t.co/lcVq0Fad3w",time serological test begin lala land antibodytest
2920090255.0,"It's time to open things back up. Enough already!
Polis, Gardner discuss chances Colorado could emerge from coronavirus shutdown ‘sooner rather than later’ https://t.co/tyoSNsmOIr",time to open thing back enough already polis gardner discus chance colorado could emerge from coronavirus shutdown ‘ sooner rather later
2515989504.0,"Pop off

#caronavírus #covid #covidchallenge @ Beverly Hills, California https://t.co/JXgmygxt58",pop caronavírus covid covidchallenge beverly hill california
21581593.0,"This shows how we have changed with Covid-19. I have been home for a month. This is what I saw as I went shopping. Empty shelves, food bins gone, no working drinking fountains, waiting in lines to get into a store… https://t.co/Nek2kvJWBJ",show change covid19 home month saw go shopping empty shelf food bin go no work drinking fountain wait line to get store…
62706469.0,"New listing 12252 Saint James Road Pitomac,Md 20854 call for info 301-349-7804 or Lee@LeeStillwell.info...

Coronavirus 24hr real estate market update -
Montgomery County, Md.
.
#Realestate #maryland
#moco… https://t.co/ubQqVwi1wY",new listing 12252 saint james road pitomacmd 20854 call info 3013497804 leeinfo coronavirus 24hr real estate market update montgomery county md realestate maryland moco…
3110772967.0,"I hope you can join us for the Good Friday service tonight at 7:00 pm pst.  https://t.co/OVYUeK43tR  #goodfriday #hope #love #faith #covid @ Napa, California https://t.co/io0j3zE0AM",hope join u the good friday service tonight at 700 pm pst goodfriday hope love faith covid napa california
16394759.0,"Take a look 👇
What do you think @CheriseRohr? Done right, this could help with contact tracing (and getting us back to limited operations).
https://t.co/3kSeVvqOk8",take look do think do right could help contact trace get u back to limited operation
301033531.0,"@KendalSheppard Situation, we now do phone interviews to screen people.  Everyone is much more vulnerable in this moment because of isolation.  Boredom and isolation leads to many relapses and OD's.  We screen people that come in for potential COVID-19 infections too.  Im in self quarantine now",situation do phone interview to screen people everyone much vulnerable moment isolation boredom isolation lead to many relapse od screen people come potential covid19 infection im self quarantine
119778127.0,"#Truth #PoliceState #USA 
@freedomsfaction 
A video clip shows a man being dragged off a bus by police in #Philadelphia because he was not wearing a #facemask to protect against #coronavirus.

At least four officers… https://t.co/sVoGB8LhkZ",truth policestate usa video clip show man drag bus police philadelphia wear facemask to protect coronavirus at least four officers…
1.1995551152099e+18,"I’m not complaining, I’d just like to eat something different this weekend. I really, really don’t want to go to the grocery store breathing in covid-19 particles https://t.co/pUEWNrmmF7",complain  like to eat something different weekend really really  want to go to the grocery store breathing covid19 particle
4062771493.0,"Right before we were officially locked down due to #CoronaVirus, we had the pleasure of interviewing kamilah.campbell at @thepinklocket on her craft as a jewelry maker.

A special thanks to @MissUSVI2012 and… https://t.co/AsJb9bEzva",right officially lock due to coronavirus the pleasure interview kamilahcampbell at craft jewelry maker special thanks to and…
1643708082.0,LIES! NO WE DEMOCRATS DO NOT WANT “open borders”!!!! Do not air this without live fact checking!!!!!#25AmendmentNow #TrumpLiesPeopleDie #CNN #MSNBC #TrumpLiesAmericansDie #CoronavirusOutbreak #coronavirus #Coronavirustruth,lie no democrat do want  open border  do air without live fact checking25amendmentnow trumpliespeopledie cnn msnbc trumpliesamericansdie coronavirusoutbreak coronavirus coronavirustruth
203686271.0,Has anyone had luck getting a credit card company to lower it's interest rate due to financial hardship caused by #Coronavirus? #COVID19 #LockdownExtended,anyone luck get credit card company to low interest rate due to financial hardship cause coronavirus covid19 lockdownextended
31233130.0,@JoyAnnReid It never has been about #COVID-19,never covid19
1.0962726626477875e+18,@tutuhottuhandle He’s okay. He’s very tired but other than that he’s acting normal. Every test they ran at the hospital came back normal. Now we just have to wait until June so he can see a neurologist due to coronavirus.,okay  tire  act normal every test ran at the hospital come back normal to wait june see neurologist due to coronavirus
8.229736646100992e+17,@WilliamCorwin @Clocktower_NYC @PierogiGallery @MacDowellColony Thanks Will. Still here. Still sheltering. It’s funny but covid Wburg feels as quiet and spooky as Wburg in the 1980s albeit a tad cleaner. Stay safe people!,thanks still still shelter  funny covid wburg feel quiet spooky wburg the 1980s albeit tad cleaner stay safe people
2516030073.0,"@PostMalone @rriproarin it’s MORE essential that I know where I can get my hands on this Rosé..then It’s essential That I hve 2work on the front Lines in ICU in now whats considered the new epicenter of Covid, (Suffolk county NY. )",essential know get hand roséthen  essential hve 2work the front line icu whats consider the new epicenter covid suffolk county ny
546340884.0,"based on current projections and restrictions, US will lead in death and infections globally .....over 2million infected by June and over 200,000 dead....horrible....Coronavirus Cases in the US: Live Updates https://t.co/Oq65TZEg3Q",base current projection restriction u lead death infection globally 2million infect june 200000 deadhorriblecoronavirus case the u live update
3131604482.0,"@JustInformU The Coronavirus is the VISIBLE one; Jim Acosta aka Abílio, Chris Cuomo aka Fredo, Don Lemon aka the dumbest fake girl in tv, the Swamp including China are the INVISIBLE ones.",the coronavirus the visible one jim acosta aka abílio chris cuomo aka fredo lemon aka the dumbest fake girl tv the swamp include china the invisible one
4559783778.0,"Dear Friends and Family,

As you might have expected, we have decided to postpone the 6th annual #RailroadSquareMusicFestival until 2021 due to concern over the coronavirus pandemic. We are grateful to the… https://t.co/bgkrY2uFPa",dear friend family might expect decide to postpone the 6th annual railroadsquaremusicfestival 2021 due to concern the coronavirus pandemic grateful to the…
2423132966.0,"Thanks to @1430WNAV radio for interviewing Dr. Marianne Bailey this afternoon about domestic pets and #coronavirus, and what steps we have taken at @QueenstownVet to keep our hospital safe for our patients, their human owners, and our own valuable employees. Stay safe everyone!!",thanks to radio interview dr marianne bailey afternoon domestic pet coronavirus step take at to keep hospital safe patient human owner valuable employee stay safe everyone
805365440.0,"@JoyAnnReid These aren't coronavirus briefings,  never have been,  these are nothing more than watered-down maga rallies playing to his base. Remember nothing matters more to this idiot than being the center of attention and the media (@MSNBC @CNN  )are giving him that #StopAiringTrump 😑",arent coronavirus briefing never nothing watereddown maga rally play to base remember nothing matter to idiot the center attention the medium give stopairingtrump
32210346.0,"Sounds familiar P.A.
""Staff said they felt compelled to continue going to site to work in an environment they feel is dangerous. Some of these workers live with partners whose health conditions mean they fall into the high-risk coronavirus category...""
https://t.co/ypvsxmcm9l",sound familiar pa staff say felt compel to continue go to site to work environment feel dangerous worker live partner whose health condition mean fall the highrisk coronavirus category
9.09597955606401e+17,"Ghanaian entrepreneurs...Is your business suffering because of Coronavirus? OZÉ is making low-interest loans available to get you through this difficult time. No payments until lockdown is over. Preference for OZÉ users, so get the app today. https://t.co/EDCLEHs5Vi",ghanaian entrepreneursis your business suffer coronavirus ozé make lowinterest loan available to get difficult time no payment lockdown preference ozé user get the app today
2556667612.0,"Dear Colleagues:
 
AIDS United, HIVMA, Latino Commission on AIDS, NASTAD, NMAC, Positive Women’s Network-USA, Prevention Access Campaign, TransLatin@ Coalition, US PLHIV Caucus, and The Well Project just released COVID-19 and People Living with HIV: Frequently Asked Questions,",dear colleague aid united hivma latino commission aid nastad nmac positive woman  networkusa prevention access campaign translatin coalition u plhiv caucus the well project release covid19 people living hiv frequently ask question
1270870958.0,"Itsy says she’s tired of listening to coronavirus news on TV.
I can’t say I blame her.
Clearly, The Orange Kitty isn’t bothered by anything, though.
🐶🤨📺🦠😺💤
#enoughalready
#putonAnimalPlanet #sassysenior #allshehearsisblahblahCovidblah #toodepressing #TOKdontcare https://t.co/pNVFwIocjw",itsy say  tire listen to coronavirus news tv  say blame clearly the orange kitty  bother anything though enoughalready putonanimalplanet sassysenior allshehearsisblahblahcovidblah toodepressing tokdontcare
325862777.0,This sucks. Another part of my life is gone. Moment of silence. 😢😢😢 https://t.co/iDaMTl225o,suck another part life go moment silence
16666453.0,Herein a bit: Tune in on Twitch (link in bio) at 6p EST for #classiccountry #vinyl for a coupla hours. Listen to Gov @andybeshearky beforehand to get the latest on #covid19 and the #coronavirus so you don’t get… https://t.co/twmPpQDYI2,herein bit tune twitch link bio at 6p est classiccountry vinyl coupla hour listen to gov beforehand to get the late covid19 the coronavirus  get…
118573185.0,"Good lord, I go and make homemade baked beans, come back, and Trump is still talking! About Boeing planes and tariffs on China. In a coronavirus update. He's insufferable. Every goddamn day. I'm gonna watch YouTube while my beans cook. Geezus.
#COVID19US",good lord go make homemade bake bean come back trump still talk boeing plane tariff china coronavirus update he insufferable every goddamn day im gon na watch youtube bean cook geezus covid19us
133007536.0,BREAKING: @GovAbbott shows chart of Harris County which has most coronavirus cases in Texas - it shows cases continue to climb. “Not doing as well as Bexar County” #kens5eyewitness https://t.co/V5qX57AWMM,break show chart harris county coronavirus case texas show case continue to climb  well bexar county  kens5eyewitness
435420289.0,@PFTCommenter Coronavirus growth charts are the new ice hockey sheet being turned into a basketball court during a city’s playoff run montages,coronavirus growth chart the new ice hockey sheet turn basketball court city  playoff run montage
2215204605.0,"South Padre Island Spring Break 2020! Waka Flocka Pool Party!! No coronavirus here!!!

Follow Me on SNAPCHAT and INSTAGRAM for more Entertainment!!

Snapchat: casanovaantonio 
Instagram: Casanova_Antonio

Full video… https://t.co/lCS6rClYTQ",south padre island spring break 2020 waka flocka pool party no coronavirus follow snapchat instagram entertainment snapchat casanovaantonio instagram casanovaantonio full video…
607375533.0,"Gen Z is supporting our frontline through our Virtual Crush COVID 5K! OVER 1500 YOUNG PEOPLE FROM ALL AROUND THE COUNTRY ARE SWEATING IN SOLIDARITY TODAY. See it on our insta @PosTracks. Even apart, we’re always together when we #sweatforgood @TheEllenShow @TODAYshow @espn https://t.co/D8ewzlxKl2",gen z support frontline virtual crush covid 5k 1500 young people from around the country sweat solidarity today see insta even apart  always together sweatforgood
2589762253.0,i’m SO over this COVID-19 virus &amp; the “stay at home” order. 🤬,covid19 virus amp the  stay at home  order
46981592.0,"@KwikWarren @bratty_bear Attention TDS Suffers - This is the story. I found it via a simple Google search. I know it's hard for y'all to admit, but ""Orange Man Bad"" has been played-out. But, that's OK. You just go on believing what MSM tells you. 
https://t.co/vZZffqbe9U",attention tds suffers the story found via simple google search know hard yall to admit orange man bad playedout thats ok go believe msm tell
9.156432608020972e+17,"Online shopping for gluten-free snacks? Check out this list from @SimplyGluten and use coupon code NKGF15 at https://t.co/gkoA10ALX9 for candied pecans — 15% off your order! We also offer free shipping for orders $65+.
Find #Nutkrack under “Snacks”:
https://t.co/VgBTP8RJl5 https://t.co/3cRexkTKWZ",online shopping glutenfree snack check out list from use coupon code nkgf15 at candy pecan 15 your order also offer free shipping order 65 find nutkrack  snack
119253254.0,This Covid thing may have some positives  https://t.co/6uZr7kqQpo,covid thing may positive
263791923.0,"#morningworkout 

☀️☀️☀️☀️☀️
#athomeworkout #upperbody #abs #chest #selfie #nofilter #follow #noedit #8pack #arms #hat #quarentine #quarentineworkout #athome #coronavirus #instafit #instafitguy #instagood @ East… https://t.co/yIaYwjXChn",morningworkout athomeworkout upperbody ab chest selfie nofilter follow noedit 8pack arm hat quarentine quarentineworkout athome coronavirus instafit instafitguy instagood east…
232375375.0,"There are numerous cultural experiences at your fingertips to help make your time indoors more artful and imaginative
https://t.co/31SRHoQtja",numerous cultural experience at your fingertip to help make your time indoors artful imaginative
126133014.0,@HaydenLeeMartin CORONAVIRUS KILLED THE XFL,coronavirus kill the xfl
1465982610.0,"Im hearing that #California newspapers asked the state government to make the newspapers a priority recipient of loans funded to businesses under the #CARESAct. At the risk of arguing with people who buy ink by the barrel, this is a profoundly bad idea. Think PRAVDA. #coronavirus",im hearing california newspaper ask the state government to make the newspaper priority recipient loan fund to business the caresact at the risk argue people buy ink the barrel profoundly bad idea think pravda coronavirus
32271556.0,Please support US Athletes Hopeful Emergency Fund COVID-19 Relief https://t.co/m8FuqTaq4n # via @mightycause,please support u athlete hopeful emergency fund covid19 relief via
397811088.0,Everyday it’s the same sh*t...20 something’s vs 35 and up. You young n***** do realize that should you be blessed enough to survive Covid-19 you aren’t gonna remain 20 forever right? Oh aight! 😌🖐🏽🙄,everyday  the sht20 something  v 35 young n do realize bless enough to survive covid19  gon na remain 20 forever right oh aight
1284302058.0,"COVID-19 Updates 4/10/20
#IDPH 1,465 New
#DCHD   0   New
90 Tested 
78 Negative 
11 Positive 
  1 Pending 
#StayHome
#FaceCover
#NoGathering
#ThankYouHealthcareHeroes
#AllInIllinois https://t.co/vTtE5Mcc5x",covid19 update 41020 idph 1465 new dchd 0 new 90 test 78 negative 11 positive 1 pending stayhome facecover nogathering thankyouhealthcareheroes allinillinois
137774470.0,"Picture shows empty street in Downtown Dallas as the county remains under a Stay-at-home order.   @DallasCountyTx COVID-19 total case count is 1,537 with 25 total deaths to date. https://t.co/5qCQlB3GIh",picture show empty street downtown dallas the county remains stayathome order covid19 total case count 1537 25 total death to date
210883161.0,"“There’s a huge fear: You’re faced with deportation and possible death in some cases, or you’re faced with possible death for not getting (medical) help,” Serrano said. “It’s like you’re damned if you do, and you’re damned if you don’t.” https://t.co/0beqS1bbPS",huge fear  face deportation possible death case  face possible death get medical help  serrano say   like  damn do  damn
237126250.0,Run a quick mile if you wanna know if you have the CoronaVirus,run quick mile wan na know the coronavirus
2350546279.0,"City of Bethlehem Virtual Press Conference (4/9/2020) re: COVID-19 with Mayor Donchez, Dir of Health - Kristen Wenrich, Dir of Community &amp; Economic Devt - Alicia Karner, Dir of Emergency Mgnt - Robert Novatnack, and Business Administrator - Eric Evans. https://t.co/xFXbpxd3O7",city bethlehem virtual press conference 492020 covid19 mayor donchez dir health kristen wenrich dir community amp economic devt alicia karner dir emergency mgnt robert novatnack business administrator eric evans
2444475000.0,"FUN FACT: Legend says that on February 11, 2020 every person who would do the  standing broom challenge would unknowingly summon the evil covid-19 spirit into their homes...",fun fact legend say february 11 2020 every person would do the stand broom challenge would unknowingly summon the evil covid19 spirit home
3124138038.0,I can’t wait to go shopping after the Coronavirus shìt😎🤦🏽‍♂️,wait to go shopping the coronavirus shìt‍
1.0221870112628244e+18,"Maybe....
The Coronavirus is the planet's answer to our contribution to global warming and our refusal to  try snd correct climate change? All the pictures of pollution clearing up gives the theory some push.",maybe the coronavirus the planet answer to contribution to global warm refusal to try snd correct climate change the picture pollution clearing give the theory push
213082925.0,Is it me or covid 19 is dying down... like the hype and anticipation 🤨,covid 19 die like the hype anticipation
124581137.0,"I believe housing is a fundamental human right. That’s why I’ve contributed to Esusu’s charitable emergency rental assistance fund. Please join me in helping keep families in their homes throughout the COVID-19 crisis.

https://t.co/CRiFRuTwL9",believe housing fundamental human right   contribute to esusu  charitable emergency rental assistance fund please join help keep family home throughout the covid19 crisis
283087536.0,"The number of confirmed Dallas County #Coronavirus cases has surpassed 1,500. 25 people have died. @WBAP247NEWS @570KLIF https://t.co/WUL7lbFvB1",the number confirm dallas county coronavirus case surpass 1500 25 people die
3198738431.0,People from woonsockets immune system single handedly avoiding coronavirus by surviving off garbage and heroin https://t.co/cts1GcVm60,people from woonsockets immune system single handedly avoid coronavirus survive garbage heroin
790577978.0,@realDonaldTrump The #ChinaVirus aka Covid-19,the chinavirus aka covid19
2439092689.0,Leicester stars vow to 'give something back' to protect their long-term future after talks with club chiefs... as Foxes announce they WILL NOT place any staff on furlough amid coronavirus crisis. https://t.co/j9WJ3yGSDq,leicester star vow to give something back to protect longterm future talk club chief fox announce place staff furlough amid coronavirus crisis
23014481.0,YES!! #coronamask #PPE (oh wait. That's #PPPE ) leannmcinut sconnelly1a fortinicrawford #covid_19 courtesy of @clairechay @ Kaiser Permanente San Rafael Medical Center Employee Wellness https://t.co/mJ2dcvqopx,yes coronamask ppe oh wait thats pppe leannmcinut sconnelly1a fortinicrawford covid19 courtesy kaiser permanente san rafael medical center employee wellness
1.0146495621313208e+18,These coronavirus briefings are a joke. I don’t watch them anymore.,coronavirus briefing joke  watch anymore
1.0261663586926592e+18,We CANNOT lose youth voice in the COVID-19 conversations.  I am proud partner with friends at UP Partnership’s OTN to participate in a youth-led virtual public forum where they share their experiences and perspectives.  #sboed3 #youthvoice ##inthistogether https://t.co/WcSPFgysIm,lose youth voice the covid19 conversation proud partner friend at partnership  otn to participate youthled virtual public forum share experience perspective sboed3 youthvoice inthistogether
543095800.0,"@JasonRobergeVA @realDonaldTrump Y E S.  !! 
Any way if this Coronavirus was made in China ... it won’t last long !!  ( hopefully )",e way coronavirus make china  last long hopefully
7.409522248476672e+17,Niggas know absolutely nothing about communications but claim 5G is causing Coronavirus. I went to comms school in the Air Force to learn about stuff like this. Plz tell me how biological parasites are infecting us from electromagnetic radiation?,nigga know absolutely nothing communication claim 5g cause coronavirus go to comms school the air force to learn stuff like plz tell biological parasite infect u from electromagnetic radiation
369264613.0,"One thing I'm aching for is rooftop drinks like this beautiful one in Miami
.
.
.
.
#wanderlust #explore #travelphotography #trip #travel #miami #rooftop #bar #covi̇d19 #lockdown #drinks #friends #plants #coronavirus… https://t.co/VAn8ix9mxg",one thing im ache rooftop drink like beautiful one miami wanderlust explore travelphotography trip travel miami rooftop bar covi̇d19 lockdown drink friend plant coronavirus…
3012365610.0,"@marthamaccallum Hi Martha, Dr. Fauci just reported on the president’s news conference that people under the age of 25 have died from Covid-19. Would it have been more accurate for him to say that “people under the age of 25 have died WITH Covid-19?”Is he saying Covid-19 was the cause of death?",hi martha dr fauci report the president  news conference people the age 25 die from covid19 would accurate to say  people the age 25 die covid19  say covid19 the cause death
2369527183.0,Age of Coronavirus: Developers Leave the Light On for Downtown Hotel Projects https://t.co/vuNXlue3w2 via @FlatlandKC,age coronavirus developer leave the light downtown hotel project via
16261525.0,@GOP @Mike_Pence Did you get your invitations?  Does a  free covid kit comes with the meal? Was it cancelled since WE KNOW better?  I hear Washington DC has more than it's share of kits per capita.  Initially Texas was receiving 305 kits per million; DC 1700.  Did we miss something? https://t.co/uAtRiXJYtF,get your invitation free covid kit come the meal cancel since know well hear washington dc share kit per caput initially texas receive 305 kit per million dc 1700 miss something
100786333.0,Two hurdles I foresee for Fight Island: beaming out a LIVE satellite feed and medical resources (acquiring legit COVID tests as well as solutions for emergency medical contingencies). Not saying solving each will be impossible but will take some creative resourcefulness,two hurdle foresee fight island beam out live satellite feed medical resource acquire legit covid test well solution emergency medical contingency say solve impossible take creative resourcefulness
1.2486838078694605e+18,I have a feeling that we need to  wait until winter comes so it can freeze up the coronavirus.,feel need to wait winter come freeze the coronavirus
1.2486838078694605e+18,@WhiteHouse @Mike_Pence I'm pretty hope that you're doing everything you can to slow the spread of the coronavirus,im pretty hope youre everything to slow the spread the coronavirus
25477239.0,"Californians may have developed some herd immunity to coronavirus last year, Stanford team theorizes https://t.co/ffEgZambUC via @abc7newsbayarea",californian may developed herd immunity to coronavirus last year stanford team theorizes via
529556135.0,When #Pelosi flies home does she have to file a flight plan when her broom takes off? Or is she still insisting on taking military planes for her personal safety? #coronavirus,pelosi fly home to file flight plan broom take still insist take military plane personal safety coronavirus
529556135.0,"This is in direct violation of the Constitution, our freedom, an over reach of the federal government, might as well microchip us as his buddy #BillGates is demanding. https://t.co/0N8heJTjIm",direct violation the constitution freedom reach the federal government might well microchip u buddy billgates demand
895689445.0,exposing my gc for not wanting to cure coronavirus https://t.co/tkz5TE4nAR,expose gc want to cure coronavirus
260876119.0,This a grest article.  . . Check it out! .https://t.co/ealkJUxUKv,grest article check out
25967502.0,"B U Z Z E R
Now Available via #Soundcloud 
#Spotify #Tidal #AppleMusic 
-
-
-
#Sinergy #Sinecal #100GrandGang #HipHop #Music #LatinTrap #Latino #NewJersey #NewMusic #newjerseyrap #insomniac #coronavirus #pandemic #covd19 https://t.co/NFcmWOYtUb",b u z z e r available via soundcloud spotify tidal applemusic sinergy sinecal 100grandgang hiphop music latintrap latino newjersey newmusic newjerseyrap insomniac coronavirus pandemic covd19
67211600.0,"@willtooketv @WFKARS What parent would be comfortable sending their kids back to school even if the odds are overwhelmingly in their favor? 
https://t.co/dh022CtSSH",parent would comfortable send kid back to school even the odds overwhelmingly favor
8.25625244396245e+17,"Everyone should watch this video about Covid and the lies being thrown at us yet again. Get some vitamin C &amp; D!
https://t.co/bnBdRf9JhM",everyone watch video covid the lie thrown at u yet get vitamin c amp
8186242.0,@CaseyCornett @DokaCoffee Carrots. Gotta keep the eyesight sharp for lookin’ out for little Covid particles.,carrot get ta keep the eyesight sharp lookin  out little covid particle
60023173.0,No wonder Drs. Brix and Fauci don’t stand next to Trump anymore during the #coronavirus Task Force briefings https://t.co/uj5fduXLtZ,no wonder drs brix fauci  stand next to trump anymore the coronavirus task force briefing
3285015373.0,The scariest part of COVID-19 is how many people are willing to forfeit their civil liberties when their nerves get upset.,the scariest part covid19 many people willing to forfeit civil liberty nerve get upset
2973560579.0,"@kennethkyrell Anyone who don’t have a job to go to and have no ties keeping them in New York and have somewhere else (possibly safer) to go until this is over and chooses not to is foolish. You can be as loyal as you want to New York, but this COVID virus and death ain’t loyal to anyone",anyone  job to go to no tie keep new york somewhere else possibly safer to go chooses to foolish loyal want to new york covid virus death  loyal to anyone
16073639.0,"Why is this man still rambling on about immigration and China and the stock market and bragging and everything not related to COVID-19? It’s “HAPPY” Good Friday, as he says.",man still ramble immigration china the stock market bragging everything related to covid19   happy  good friday say
4504753632.0,Oh yeah it’s confirmed we have been played. Surgeon general playing race card. Thought they said Covid 19 wasn’t racist. Guess that model was WRONG TOO,oh yeah  confirm played surgeon general play race card thought say covid 19  racist guess model wrong
2298510128.0,"#coronavirusmemes #Coronavirus #goodfriday #humour #ccpvirus #britishhumour #britishparliament #primeministersquestions #winstonchurchillquote @ Washington Heights, Manhattan https://t.co/vVUb7eC5mQ",coronavirusmemes coronavirus goodfriday humour ccpvirus britishhumour britishparliament primeministersquestions winstonchurchillquote washington height manhattan
68253105.0,Selfies In the Time of Coronavirus - Never have I ever been more uncomfortable in a Home Depot. @ The Home Depot https://t.co/kpdS935FQM,selfies the time coronavirus never ever uncomfortable home depot the home depot
19219760.0,"@sbstryker I cannot take it anymore with celebs and influencers making COVID comments. 

Maybe just be a human — you are not an expert. Shut up and bake banana bread and stay home.",take anymore celebs influencers make covid comment maybe human expert shut bake banana bread stay home
1.0048932381409935e+18,"What will the summer look like??
Click here to see our prediction: https://t.co/Zy5yNVNboE https://t.co/uuHHbFBgQ9",the summer look like click to see prediction
313777219.0,Ex-NFL player now on the frontlines against coronavirus https://t.co/1KX3ijdpR7 via @YouTube,exnfl player the frontlines coronavirus via
20473870.0,This weather definitely has Coronavirus,weather definitely coronavirus
3015147729.0,so me and my mom were going to do this marathon but it got canceled because of covid but we still looked like we did it🤷🏽‍♀️ #runforthetrees https://t.co/A6vz4XBB1G,mom go to do marathon get cancel covid still look like it‍ runforthetrees
99808244.0,Current state of affairs without heat or hit water but thankful for the neighbor's space heaters to keep us alive.  Like a good neighbor!  And I thought we had to worry about covid! Good thing I have great insurance… https://t.co/97GbMMb1Sh,current state affair without heat hit water thankful the neighbor space heater to keep u alive like good neighbor thought to worry covid good thing great insurance…
1705737608.0,"Are you freaking kidding me? How much more are we willing to let others control? #intimesofCoVid19
https://t.co/Qr4B8xAkOC",freak kid much willing to let others control intimesofcovid19
255630558.0,"This is super interesting. I’m still really curious about the fact that we both got hit with a VERY bad virus in January. I rarely get sick, and I was knocked out. Also, it started with a cough, which never happens to me (I always get the cough last): https://t.co/flK8UGDfTk",super interest  still really curious the fact get hit bad virus january rarely get sick knock out also start cough never happens to always get the cough last
51933400.0,"M&amp;A Activity Plunges, It Could Get Much Worse As Coronavirus Hits Markets And Prevents Face-To-Face M... via @forbes https://t.co/aIne440bwz",mampa activity plunge could get much bad coronavirus hit market prevents facetoface via
